Region,ItemType,Sales Channel,Order Priority,Order Date,Order ID,Ship Date,Units Sold,Unit Price
,None,Offline,L,5/15/2016,297882544,6/9/2016,8919,109.28
,None,Offline,H,3/8/2014,805993783,3/18/2014,326,651.21
,None,Online,H,1/8/2017,660157573,1/23/2017,4151,668.27
,None,Offline,M,2/17/2017,377610242,3/17/2017,2117,668.27
,None,Offline,L,8/7/2011,545900619,9/2/2011,2979,152.58
,None,Online,C,9/20/2013,472890031,11/8/2013,7524,651.21
,None,Offline,L,5/13/2011,436752307,6/8/2011,3568,668.27
,None,Offline,H,3/2/2016,335973775,4/20/2016,961,81.73
,None,Offline,C,5/4/2014,139353263,6/22/2014,6582,437.2
,None,Online,H,11/12/2015,336002099,11/29/2015,9343,651.21
,None,Offline,L,11/11/2012,585344111,12/18/2012,5185,205.7
,None,Offline,L,9/1/2013,167115628,9/4/2013,2083,255.28
,None,Online,C,4/25/2016,231365478,6/14/2016,5041,255.28
,None,Online,L,5/1/2012,648454988,5/24/2012,1096,651.21
,None,Online,C,3/30/2013,459057986,4/5/2013,4314,205.7
,None,Offline,H,6/30/2016,124160802,8/19/2016,795,9.33
,None,Online,H,10/24/2016,175062263,12/2/2016,3669,651.21
,None,Offline,M,7/22/2017,763373696,8/15/2017,8095,152.58
,None,Offline,C,10/16/2011,311018931,11/28/2011,6268,152.58
,None,Online,M,5/14/2016,460234296,6/29/2016,2410,651.21
,None,Offline,C,2/15/2015,223568618,3/10/2015,7777,109.28
,None,Online,L,9/7/2015,933883225,10/6/2015,5654,152.58
,None,Online,M,5/15/2015,394351947,5/17/2015,6359,81.73
,None,Online,L,7/28/2012,528461110,9/15/2012,2241,109.28
,None,Online,H,7/16/2010,630009543,7/26/2010,2679,9.33
,None,Online,M,7/29/2013,513108575,9/11/2013,9085,81.73
,None,Offline,M,9/10/2015,962182033,10/24/2015,9900,421.89
,None,Offline,L,12/22/2011,581966245,1/7/2012,5599,421.89
,None,Offline,H,6/28/2017,747510039,7/6/2017,3687,255.28
,None,Online,M,7/9/2010,654174745,8/6/2010,3699,154.06
,None,Offline,C,1/21/2012,467634189,2/14/2012,2203,47.45
,None,Offline,C,11/10/2013,873874700,11/16/2013,7798,152.58
,None,Online,L,7/21/2012,829195106,8/14/2012,6113,154.06
,None,Offline,H,5/21/2013,710206735,6/30/2013,4810,154.06
,None,Offline,H,4/27/2011,963833415,4/29/2011,8581,47.45
,None,Offline,C,7/11/2017,757311475,8/8/2017,4149,255.28
,None,Offline,C,2/28/2010,228189742,3/17/2010,5270,651.21
,None,Online,M,11/20/2013,934329545,12/25/2013,7730,109.28
,None,Offline,H,10/10/2012,903904712,11/15/2012,4346,152.58
,None,Offline,H,9/7/2014,485401570,10/14/2014,9966,9.33
,None,Online,L,3/6/2017,997618949,4/19/2017,6471,651.21
,None,Online,C,4/24/2011,679668176,5/17/2011,7772,152.58
,None,Offline,L,9/17/2015,540973079,10/20/2015,4810,152.58
,None,Offline,M,3/14/2012,311269986,4/26/2012,561,109.28
,None,Online,H,3/5/2010,690607726,3/16/2010,5028,668.27
,None,Online,M,7/11/2012,199347627,7/22/2012,248,152.58
,None,Online,C,11/5/2011,128163516,11/5/2011,5287,437.2
,None,Online,L,12/7/2016,488041722,12/9/2016,1246,668.27
,None,Offline,L,3/1/2011,460281074,3/31/2011,6253,154.06
,None,Offline,H,10/26/2016,646492898,11/1/2016,470,152.58
,None,Offline,C,8/12/2015,818601024,9/27/2015,1089,255.28
,None,Online,H,1/12/2013,368841779,2/5/2013,7334,651.21
,None,Online,L,11/8/2011,559763991,11/13/2011,5459,668.27
,None,Online,L,11/28/2015,474228990,12/16/2015,3751,9.33
,None,Offline,C,2/27/2011,165410602,3/27/2011,7528,81.73
,None,Online,C,12/7/2014,206795156,12/22/2014,4137,255.28
,None,Offline,M,7/18/2011,342181479,9/3/2011,7959,152.58
,None,Offline,C,8/26/2016,835680902,8/29/2016,5404,437.2
,None,Online,M,12/1/2012,221717250,12/6/2012,9916,437.2
,None,Offline,L,5/8/2014,255026853,6/11/2014,6968,152.58
,None,Offline,H,2/2/2017,960658538,2/13/2017,9064,205.7
,None,Offline,C,10/10/2010,183973634,10/30/2010,741,152.58
,None,Online,C,8/10/2012,340645968,9/13/2012,3567,47.45
,None,Offline,L,7/28/2010,766661870,9/4/2010,1139,47.45
,None,Offline,L,8/22/2012,868320167,8/28/2012,4088,668.27
,None,Online,L,9/15/2012,572232186,10/11/2012,5075,421.89
Europe,None,Offline,H,2/3/2017,775321757,2/25/2017,3792,205.7
Middle East and North Africa,None,Offline,C,6/19/2010,194825208,7/24/2010,1963,668.27
Central America and the Caribbean,None,Online,C,8/18/2012,318291366,9/27/2012,8343,668.27
Europe,None,Online,C,3/3/2014,453581559,3/31/2014,3718,154.06
Sub-Saharan Africa,None,Online,M,7/8/2010,878869616,8/6/2010,5905,152.58
Sub-Saharan Africa,None,Offline,L,4/26/2013,592641866,5/29/2013,4753,437.2
Europe,None,Offline,M,5/7/2016,463697135,5/27/2016,7141,421.89
Europe,None,Offline,H,6/14/2014,981146752,7/20/2014,1982,81.73
Europe,None,Offline,L,11/21/2014,904414546,12/1/2014,5217,651.21
Europe,None,Offline,M,11/6/2010,413236844,12/15/2010,4820,668.27
Asia,None,Online,L,7/7/2015,657662475,7/12/2015,5796,437.2
Asia,None,Online,M,11/2/2012,608052766,11/8/2012,5181,651.21
Sub-Saharan Africa,None,Offline,L,5/8/2014,205081546,6/3/2014,7042,205.7
Sub-Saharan Africa,None,Offline,L,6/29/2017,809735143,7/11/2017,7478,421.89
Europe,None,Online,C,12/27/2016,253312385,12/29/2016,9619,205.7
Middle East and North Africa,None,Offline,H,3/14/2016,487424600,4/30/2016,8626,437.2
Europe,None,Online,C,10/7/2015,833995616,11/8/2015,6691,255.28
Sub-Saharan Africa,None,Online,M,5/23/2017,235261762,6/1/2017,8038,668.27
Europe,None,Offline,H,6/27/2012,403771865,7/17/2012,3922,651.21
Central America and the Caribbean,None,Offline,H,4/1/2016,872387254,4/16/2016,7630,255.28
Sub-Saharan Africa,None,Online,C,11/8/2010,344281756,12/15/2010,9477,421.89
Middle East and North Africa,None,Offline,M,5/31/2017,742941701,7/10/2017,1814,81.73
Sub-Saharan Africa,None,Online,M,6/14/2016,462165915,6/29/2016,4020,9.33
Europe,None,Offline,C,4/11/2012,216065728,5/1/2012,7505,205.7
Sub-Saharan Africa,None,Online,H,1/18/2014,789064967,3/8/2014,713,668.27
Europe,None,Offline,C,11/4/2016,785899960,11/12/2016,4118,651.21
Australia and Oceania,None,Offline,C,1/8/2013,681619536,2/23/2013,5223,255.28
Middle East and North Africa,None,Online,L,2/23/2011,571585023,3/14/2011,3565,668.27
Europe,None,Online,L,1/25/2017,621470248,2/19/2017,5712,109.28
North America,None,Online,C,12/22/2014,617261540,1/17/2015,262,154.06
Middle East and North Africa,None,Online,M,8/19/2016,415257728,9/8/2016,2844,109.28
Middle East and North Africa,None,Online,M,2/24/2012,392070138,3/14/2012,1121,47.45
Sub-Saharan Africa,None,Offline,C,8/18/2011,994622600,9/11/2011,9785,47.45
Europe,None,Offline,M,2/5/2011,490151441,3/26/2011,5558,81.73
Sub-Saharan Africa,None,Online,C,6/7/2011,816205489,7/23/2011,2197,152.58
Asia,None,Offline,H,7/28/2014,830646073,8/26/2014,5487,437.2
Europe,None,Online,L,3/1/2012,361647021,3/4/2012,8245,81.73
Australia and Oceania,None,Online,M,1/27/2012,657694661,3/2/2012,5321,651.21
Europe,None,Offline,L,11/7/2011,337587821,12/7/2011,8593,154.06
Australia and Oceania,None,Offline,C,2/18/2010,340437829,2/24/2010,1974,81.73
Sub-Saharan Africa,None,Online,M,5/26/2010,775668513,6/15/2010,6405,109.28
Asia,None,Online,C,3/10/2017,473016202,4/22/2017,4860,255.28
Europe,None,Offline,L,3/8/2017,132529723,4/8/2017,7345,421.89
Europe,None,Online,L,4/9/2013,974570405,4/17/2013,5895,651.21
Australia and Oceania,None,Online,M,3/10/2013,689812076,4/12/2013,9577,109.28
Sub-Saharan Africa,None,Offline,H,8/5/2010,189241063,9/3/2010,9491,421.89
Asia,None,Online,C,7/29/2011,454156196,8/5/2011,3765,668.27
Sub-Saharan Africa,None,Offline,L,9/13/2015,286168801,10/27/2015,2562,109.28
Sub-Saharan Africa,None,Online,L,4/2/2012,357202708,5/22/2012,3074,152.58
Sub-Saharan Africa,None,Offline,C,4/18/2014,959494245,4/20/2014,4524,154.06
Sub-Saharan Africa,None,Offline,M,1/10/2017,655592238,1/26/2017,3167,47.45
Sub-Saharan Africa,None,Offline,C,9/16/2016,328358018,10/5/2016,7289,255.28
Middle East and North Africa,None,Offline,H,6/15/2014,930965411,7/12/2014,2208,205.7
Middle East and North Africa,None,Offline,M,6/9/2012,336900746,6/29/2012,5272,421.89
Middle East and North Africa,None,Offline,H,2/13/2010,989962852,2/28/2010,862,421.89
Middle East and North Africa,Fruits,Online,H,8/5/2015,454263055,9/18/2015,5388,9.33
Sub-Saharan Africa,Beverages,Online,C,7/6/2011,864225184,7/31/2011,2292,47.45
Sub-Saharan Africa,Vegetables,Offline,L,11/19/2011,374585568,12/30/2011,7049,154.06
Europe,Clothes,Online,M,11/9/2012,810393035,11/21/2012,2163,109.28
Australia and Oceania,Clothes,Offline,L,8/21/2011,917008912,9/14/2011,2170,109.28
Europe,Vegetables,Online,H,4/14/2010,410107028,6/2/2010,8638,154.06
North America,Cereal,Online,M,12/4/2011,425673711,12/25/2011,5165,205.7
Asia,Household,Offline,C,12/15/2016,370007789,12/30/2016,2382,668.27
Middle East and North Africa,Household,Offline,M,9/16/2011,169720590,10/5/2011,2949,668.27
Sub-Saharan Africa,Household,Offline,L,1/24/2010,721735942,2/1/2010,6559,668.27
Middle East and North Africa,Snacks,Offline,H,11/5/2011,743290174,11/25/2011,4935,152.58
Europe,Household,Online,L,2/19/2014,821932113,3/24/2014,6832,668.27
North America,Vegetables,Online,M,2/3/2015,265523087,3/12/2015,3037,154.06
Central America and the Caribbean,Cereal,Online,L,2/22/2010,252236926,3/3/2010,1367,205.7
Australia and Oceania,Beverages,Offline,M,12/10/2010,680559957,1/24/2011,1670,47.45
Australia and Oceania,Beverages,Online,C,4/5/2011,619291007,4/26/2011,826,47.45
Middle East and North Africa,Beverages,Offline,L,7/5/2013,557541406,8/7/2013,7747,47.45
Europe,Beverages,Online,C,5/21/2017,154734981,6/2/2017,8374,47.45
Europe,Personal Care,Online,L,1/28/2016,490608060,1/30/2016,682,81.73
Asia,Personal Care,Online,L,3/9/2015,915209472,4/17/2015,9676,81.73
Central America and the Caribbean,Household,Offline,M,10/27/2013,398900544,11/13/2013,2390,668.27
Europe,Fruits,Online,L,12/6/2015,682355105,12/28/2015,2894,9.33
Sub-Saharan Africa,Beverages,Offline,C,5/22/2011,426559484,5/24/2011,7285,47.45
Middle East and North Africa,Baby Food,Offline,C,1/23/2010,162812507,3/9/2010,8694,255.28
Europe,Household,Online,M,4/26/2015,942725503,6/13/2015,2281,668.27
Asia,Office Supplies,Offline,H,8/23/2012,288222301,10/12/2012,239,651.21
Europe,Cosmetics,Offline,L,4/27/2011,741539227,4/28/2011,6791,437.2
Central America and the Caribbean,Cosmetics,Online,L,4/30/2010,415225112,6/14/2010,3193,437.2
Central America and the Caribbean,Vegetables,Offline,C,4/16/2017,642141282,5/16/2017,2730,154.06
Australia and Oceania,Personal Care,Online,C,5/21/2014,125461566,7/10/2014,5720,81.73
Asia,Household,Online,L,2/26/2015,788672292,3/6/2015,4512,668.27
Sub-Saharan Africa,Personal Care,Online,C,4/8/2015,125572288,5/26/2015,8485,81.73
Sub-Saharan Africa,Clothes,Offline,L,6/15/2011,650272881,7/9/2011,9051,109.28
Middle East and North Africa,Beverages,Online,M,11/16/2012,447197902,12/18/2012,4652,47.45
Sub-Saharan Africa,Personal Care,Online,M,8/13/2014,821083676,9/12/2014,5761,81.73
Middle East and North Africa,Fruits,Online,L,8/6/2016,446979033,8/17/2016,9884,9.33
North America,Cosmetics,Offline,C,3/31/2012,320245301,5/7/2012,6556,437.2
Europe,Clothes,Online,M,12/24/2014,606556308,12/28/2014,2345,109.28
Europe,Cereal,Online,H,7/24/2016,191898381,8/16/2016,5850,205.7
Europe,Office Supplies,Online,H,8/12/2013,732570350,9/25/2013,2701,651.21
Asia,Clothes,Offline,L,5/21/2011,805183541,6/17/2011,558,109.28
Sub-Saharan Africa,Cosmetics,Offline,H,5/29/2012,856661784,6/22/2012,4114,437.2
Sub-Saharan Africa,Office Supplies,Online,H,9/17/2012,954241406,11/5/2012,92,651.21
Europe,Office Supplies,Online,H,3/4/2013,335471236,3/6/2013,2249,651.21
Sub-Saharan Africa,Snacks,Offline,H,9/24/2015,558212602,9/24/2015,6368,152.58
Asia,Meat,Offline,M,1/12/2012,550639331,3/1/2012,5269,421.89
Sub-Saharan Africa,Clothes,Online,C,7/3/2017,661237752,7/14/2017,3800,109.28
Sub-Saharan Africa,Vegetables,Offline,C,7/27/2014,408806693,9/10/2014,3840,154.06
Middle East and North Africa,Personal Care,Offline,C,12/31/2016,732457482,1/17/2017,9301,81.73
Europe,Snacks,Offline,M,2/17/2013,841613948,3/25/2013,1125,152.58
Europe,Office Supplies,Offline,C,1/29/2015,466012418,2/18/2015,2285,651.21
Australia and Oceania,Meat,Offline,M,2/3/2017,305701720,3/4/2017,2787,421.89
Central America and the Caribbean,Cosmetics,Offline,M,6/27/2014,681043183,7/31/2014,4667,437.2
Asia,Personal Care,Offline,C,1/2/2015,182710635,2/15/2015,6992,81.73
Europe,Personal Care,Offline,C,4/19/2012,621690404,5/23/2012,861,81.73
Europe,Cereal,Offline,L,6/16/2012,279281318,6/29/2012,4403,205.7
Europe,Beverages,Offline,M,1/20/2015,657094705,1/28/2015,7780,47.45
Sub-Saharan Africa,Snacks,Online,M,12/8/2016,627054393,1/8/2017,8184,152.58
Asia,Office Supplies,Online,C,1/12/2016,481396710,1/20/2016,4839,651.21
Central America and the Caribbean,Vegetables,Online,L,2/7/2015,582670485,2/12/2015,4000,154.06
Middle East and North Africa,Beverages,Online,H,5/31/2010,913737046,7/19/2010,3952,47.45
Australia and Oceania,Snacks,Offline,L,8/26/2010,627770221,8/30/2010,14,152.58
Sub-Saharan Africa,Cosmetics,Offline,H,6/2/2010,298256337,6/5/2010,9533,437.2
Sub-Saharan Africa,Vegetables,Online,M,9/28/2016,568994224,10/10/2016,6890,154.06
Middle East and North Africa,Meat,Offline,L,1/3/2015,804095208,1/15/2015,8496,421.89
Sub-Saharan Africa,Clothes,Online,L,7/30/2010,437983119,8/21/2010,7793,109.28
Sub-Saharan Africa,Cereal,Offline,L,6/19/2017,325394284,7/14/2017,255,205.7
Europe,Meat,Offline,C,9/2/2016,491377532,10/15/2016,8386,421.89
Sub-Saharan Africa,Snacks,Offline,L,12/21/2012,581294190,12/28/2012,6723,152.58
Sub-Saharan Africa,Beverages,Online,L,1/3/2016,310818088,2/14/2016,6834,47.45
Sub-Saharan Africa,Vegetables,Online,M,9/30/2013,815935552,11/2/2013,2316,154.06
Sub-Saharan Africa,Beverages,Offline,M,3/5/2014,602945411,3/8/2014,3801,47.45
Central America and the Caribbean,Cereal,Online,M,3/7/2011,498458993,4/17/2011,3948,205.7
Middle East and North Africa,Office Supplies,Offline,M,1/31/2011,499400126,2/21/2011,2450,651.21
Middle East and North Africa,Fruits,Offline,M,9/13/2013,223005139,10/16/2013,1031,9.33
Europe,Beverages,Online,L,2/12/2016,256822860,2/15/2016,8446,47.45
Sub-Saharan Africa,Personal Care,Online,H,6/26/2016,808714616,7/18/2016,5481,81.73
Sub-Saharan Africa,Personal Care,Offline,C,3/31/2010,356854236,4/19/2010,9953,81.73
Middle East and North Africa,Beverages,Offline,L,8/11/2016,599728047,9/15/2016,1711,47.45
Sub-Saharan Africa,Personal Care,Online,C,3/19/2014,606134879,5/8/2014,7635,81.73
Australia and Oceania,Meat,Online,M,1/15/2013,865186059,1/23/2013,6636,421.89
Europe,Personal Care,Online,L,10/13/2012,136305415,11/24/2012,4656,81.73
Middle East and North Africa,Personal Care,Online,H,3/15/2014,399229276,4/29/2014,9669,81.73
Middle East and North Africa,Fruits,Online,H,5/1/2015,104006469,5/1/2015,6680,9.33
Europe,Baby Food,Online,L,4/11/2015,920998322,4/18/2015,2725,255.28
Asia,Household,Online,H,5/30/2010,990878665,7/17/2010,1871,668.27
Sub-Saharan Africa,Meat,Offline,H,5/1/2013,774633824,5/22/2013,218,421.89
Asia,Baby Food,Online,H,3/9/2011,803562629,3/23/2011,894,255.28
Europe,Office Supplies,Online,C,11/28/2014,329276406,12/24/2014,9061,651.21
Sub-Saharan Africa,Baby Food,Online,L,7/26/2017,473698985,9/9/2017,6911,255.28
Europe,Beverages,Offline,M,4/16/2013,179066693,5/8/2013,8669,47.45
Sub-Saharan Africa,Cosmetics,Online,M,3/18/2016,257928359,5/5/2016,5588,437.2
Central America and the Caribbean,Snacks,Online,C,3/25/2011,243145310,4/17/2011,955,152.58
Middle East and North Africa,Snacks,Online,H,10/26/2010,637891376,12/6/2010,5088,152.58
Asia,Beverages,Online,H,5/15/2013,665652883,5/20/2013,335,47.45
Sub-Saharan Africa,Baby Food,Offline,L,7/21/2014,520228660,7/29/2014,6076,255.28
Europe,Personal Care,Online,L,2/7/2011,915730035,2/13/2011,3722,81.73
Central America and the Caribbean,Office Supplies,Offline,C,3/6/2012,836580836,4/19/2012,1715,651.21
Central America and the Caribbean,Beverages,Online,M,11/10/2012,687517392,12/8/2012,529,47.45
Central America and the Caribbean,Personal Care,Offline,C,1/27/2013,943588531,2/1/2013,7670,81.73
Australia and Oceania,Snacks,Offline,L,10/26/2013,800155580,11/29/2013,2672,152.58
Europe,Beverages,Offline,L,5/13/2013,422892367,5/24/2013,2104,47.45
Middle East and North Africa,Baby Food,Online,C,1/19/2011,497785222,3/10/2011,4564,255.28
Europe,Fruits,Online,M,1/25/2011,881132972,3/12/2011,5682,9.33
Australia and Oceania,Clothes,Online,L,2/3/2011,149546945,2/15/2011,3119,109.28
Sub-Saharan Africa,Meat,Offline,M,8/30/2013,549950969,8/31/2013,1568,421.89
Europe,Vegetables,Online,H,10/21/2014,349581372,11/15/2014,7751,154.06
Sub-Saharan Africa,Cosmetics,Offline,C,5/23/2015,585986983,6/29/2015,5425,437.2
Central America and the Caribbean,Household,Online,M,5/12/2017,117029130,5/12/2017,375,668.27
Central America and the Caribbean,Personal Care,Online,M,5/14/2012,570881640,6/4/2012,5419,81.73
Europe,Vegetables,Online,L,11/2/2015,496030843,11/17/2015,5404,154.06
Asia,Personal Care,Offline,L,3/10/2010,311275565,4/17/2010,2212,81.73
Europe,Clothes,Online,M,10/8/2016,955727136,10/14/2016,9753,109.28
Australia and Oceania,Cosmetics,Online,L,5/3/2016,738809382,6/2/2016,8969,437.2
Sub-Saharan Africa,Baby Food,Offline,C,6/10/2013,290258634,7/6/2013,2835,255.28
???,Clothes,Online,L,6/22/2017,310123717,6/26/2017,1354,109.28
Sub-Saharan Africa,Cosmetics,Online,M,3/6/2016,218765962,4/13/2016,6564,437.2
Europe,Personal Care,Offline,C,4/18/2017,406859195,5/21/2017,7532,81.73
Australia and Oceania,Clothes,Online,C,6/24/2014,885389745,7/10/2014,5356,109.28
Sub-Saharan Africa,Clothes,Offline,L,10/25/2013,835656440,12/11/2013,8166,109.28
Asia,Cosmetics,Offline,L,11/18/2014,859270608,11/18/2014,6123,437.2
Middle East and North Africa,Baby Food,Offline,L,7/11/2014,728156077,8/21/2014,6419,255.28
Europe,Household,Online,H,9/1/2010,734549176,10/14/2010,8279,668.27
Europe,Beverages,Offline,H,8/26/2013,340998733,9/17/2013,7958,47.45
Sub-Saharan Africa,Cereal,Offline,C,3/1/2012,430366075,3/6/2012,3740,205.7
Sub-Saharan Africa,Household,Online,L,11/22/2014,155825030,12/1/2014,944,668.27
Middle East and North Africa,Baby Food,Online,M,6/10/2016,990861928,6/24/2016,6918,255.28
Europe,Office Supplies,Online,C,4/8/2016,879275596,5/15/2016,6043,651.21
Middle East and North Africa,Beverages,Online,M,11/22/2014,985177361,11/30/2014,4729,47.45
Sub-Saharan Africa,Snacks,Online,C,2/11/2010,742991054,3/31/2010,6419,152.58
Asia,Baby Food,Offline,H,12/12/2015,107453000,1/19/2016,6585,255.28
Middle East and North Africa,Meat,Offline,C,5/20/2013,903612029,5/20/2013,7735,421.89
Sub-Saharan Africa,Cereal,Offline,C,10/13/2014,976829469,10/30/2014,4402,205.7
Middle East and North Africa,Household,Offline,M,8/18/2014,942779147,8/31/2014,8155,668.27
Middle East and North Africa,Snacks,Offline,L,1/17/2016,137447392,2/8/2016,2593,152.58
Europe,Office Supplies,Offline,H,11/12/2011,667133033,12/1/2011,8344,651.21
Asia,Clothes,Offline,C,2/15/2011,658447396,3/28/2011,8072,109.28
Sub-Saharan Africa,Office Supplies,Offline,M,7/29/2012,108314311,8/11/2012,1466,651.21
Middle East and North Africa,Snacks,Online,H,1/10/2016,433970105,2/4/2016,253,152.58
Europe,Fruits,Online,C,12/30/2010,422963607,1/1/2011,3185,9.33
Middle East and North Africa,Baby Food,Online,H,10/13/2010,283156144,11/19/2010,1050,255.28
Sub-Saharan Africa,Fruits,Offline,L,10/27/2010,292721545,11/2/2010,1665,9.33
Europe,Baby Food,Online,H,3/8/2015,350146138,3/10/2015,4878,255.28
Central America and the Caribbean,Office Supplies,Offline,H,1/26/2010,424228751,2/1/2010,7570,651.21
Sub-Saharan Africa,Fruits,Offline,L,1/16/2013,104080712,1/27/2013,8651,9.33
Sub-Saharan Africa,Meat,Online,M,3/24/2016,849125850,5/13/2016,4063,421.89
Middle East and North Africa,Snacks,Offline,H,10/19/2012,139100492,11/2/2012,1781,152.58
Europe,Baby Food,Offline,C,12/13/2015,924053466,1/23/2016,6810,255.28
Asia,Personal Care,Offline,M,3/15/2017,374346101,4/9/2017,6185,81.73
Sub-Saharan Africa,Fruits,Online,L,12/8/2012,230652225,12/8/2012,3974,9.33
Australia and Oceania,Vegetables,Online,C,9/30/2015,953958165,10/18/2015,6275,154.06
Asia,Fruits,Offline,C,10/12/2012,375562751,10/24/2012,6219,9.33
Central America and the Caribbean,Vegetables,Online,L,12/21/2014,447077310,1/23/2015,8966,154.06
Sub-Saharan Africa,Clothes,Offline,M,5/22/2015,490425670,6/10/2015,6709,109.28
Asia,Clothes,Online,M,9/26/2015,347844159,10/17/2015,3671,109.28
Asia,Office Supplies,Offline,L,12/30/2014,831881606,1/27/2015,1108,651.21
Sub-Saharan Africa,Personal Care,Online,H,3/20/2013,575399339,5/4/2013,2306,81.73
Central America and the Caribbean,Vegetables,Offline,C,4/19/2015,981571185,4/29/2015,7581,154.06
Asia,Office Supplies,Online,C,1/22/2012,373883473,2/22/2012,9283,651.21
?,Household,Offline,C,4/25/2014,746135032,6/12/2014,6792,668.27
?,Personal Care,Online,H,3/24/2011,112437188,4/10/2011,1517,81.73
Asia,Cereal,Offline,L,12/15/2011,157213771,1/18/2012,1903,205.7
?,Office Supplies,Offline,M,7/31/2011,385201108,8/5/2011,8423,651.21
?,Cosmetics,Online,L,1/10/2010,371448028,2/6/2010,8581,437.2
?,Household,Offline,L,11/12/2015,211315858,11/20/2015,1913,668.27
